bhk,area_sqft,locality,furnishing,status,price_rupees,price_per_sqft
4,2940.0,Bodakdev,Furnished,Under Construction,40700000.0,13843.54
4,2958.0,Thaltej,Furnished,Ready To Move,45000000.0,15212.98
4,2094.0,Thaltej,Furnished,Ready To Move,28000000.0,13371.54
4,2429.0,Hebatpur,Furnished,Under Construction,31200000.0,12844.79
4,4418.0,Bodakdev,Furnished,Under Construction,39300000.0,8895.43
4,3500.0,Thaltej,Furnished,Ready To Move,42000000.0,12000.0
5,2500.0,Shilaj,Furnished,Ready To Move,45000000.0,18000.0
4,4930.0,Shilaj,Furnished,Under Construction,40900000.0,8296.15
3,3000.0,Bodakdev,Furnished,Ready To Move,39900000.0,13300.0
4,2600.0,Bodakdev,Furnished,Ready To Move,29000000.0,11153.85
4,2478.0,Shela,Furnished,Under Construction,27900000.0,11259.08
4,3538.0,Shela,Furnished,Ready To Move,27200000.0,7687.96
4,2136.0,Satellite,Furnished,Ready To Move,31000000.0,14513.11
4,2358.0,Shilaj,Furnished,Ready To Move,32500000.0,13782.87
4,4464.0,Ambli,Furnished,Under Construction,36000000.0,8064.52
4,2035.0,Ambli,Furnished,Under Construction,32500000.0,15970.52
4,2442.0,Hebatpur,Furnished,Under Construction,27900000.0,11425.06
4,2000.0,Jodhpur,Furnished,Ready To Move,35000000.0,17500.0
4,3727.0,Shilaj,Furnished,Ready To Move,31000000.0,8317.68
5,3531.0,Shela,Furnished,Under Construction,36500000.0,10337.02
4,1920.0,Thaltej,Furnished,Under Construction,26100000.0,13593.75
4,2490.0,Satellite,Furnished,Under Construction,38500000.0,15461.85
4,2000.0,Vastrapur,Furnished,Ready To Move,35000000.0,17500.0
4,3711.0,Prahlad Nagar,Furnished,Ready To Move,35000000.0,9431.42
4,1776.0,Ambli,Furnished,Under Construction,30000000.0,16891.89
3,4667.0,Shela,Unfurnished,Under Construction,30300000.0,6492.39
4,1900.0,Ambli,Furnished,Under Construction,30800000.0,16210.53
4,1428.0,Ambli,Furnished,Under Construction,27200000.0,19047.62
4,3380.0,Bodakdev,Unfurnished,Under Construction,26400000.0,7810.65
4,2127.0,Ambli,Furnished,Under Construction,34000000.0,15984.96
4,2243.0,Ambli,Furnished,Under Construction,28700000.0,12795.36
4,2122.0,Shela,Furnished,Ready To Move,28500000.0,13430.73
5,3282.0,Chharodi,Unfurnished,Under Construction,27500000.0,8379.04
4,2430.0,Chharodi,Unfurnished,Under Construction,28100000.0,11563.79
4,2968.0,Ambli,Furnished,Under Construction,39700000.0,13376.01
4,1767.0,Bodakdev,Furnished,Under Construction,30500000.0,17260.89
3,1510.0,Shahibag,Furnished,Ready To Move,27500000.0,18211.92
4,2815.0,Hebatpur,Furnished,Under Construction,33200000.0,11793.96
4,2583.0,Thaltej,Furnished,Ready To Move,42000000.0,16260.16
5,2773.0,Shela,Furnished,Under Construction,27700000.0,9989.18
4,1990.0,Shela,Furnished,Ready To Move,26500000.0,13316.58
4,1850.0,Bodakdev,Furnished,Ready To Move,32500000.0,17567.57
5,3008.0,Bopal,Furnished,Ready To Move,36100000.0,12001.33
4,3280.0,Sindhu Bhavan Marg,Furnished,Ready To Move,27000000.0,8231.71
4,3280.0,Thaltej,Furnished,Ready To Move,28000000.0,8536.59
4,2240.0,Thaltej,Furnished,Ready To Move,28800000.0,12857.14
4,2145.0,Satellite,Furnished,Under Construction,29200000.0,13613.05
4,3600.0,Ambli,Furnished,Ready To Move,27000000.0,7500.0
4,2100.0,Drive In,Furnished,Under Construction,26700000.0,12714.29
4,3710.0,Vaishnodevi,Furnished,Under Construction,26300000.0,7088.95
4,2331.0,Satellite,Furnished,Ready To Move,27900000.0,11969.11
4,1876.0,Ambli,Furnished,Under Construction,30600000.0,16311.3
4,2590.0,Shilaj,Furnished,Under Construction,35700000.0,13783.78
4,2436.0,Satellite,Furnished,Under Construction,34400000.0,14121.51
4,2475.0,Bodakdev,Furnished,Under Construction,38200000.0,15434.34
4,2358.0,Ambli,Furnished,Ready To Move,32000000.0,13570.82
4,2360.0,Ambli,Furnished,Ready To Move,32500000.0,13771.19
4,2225.0,Thaltej,Furnished,Ready To Move,40000000.0,17977.53
5,3100.0,Shela,Furnished,Under Construction,28000000.0,9032.26
5,2700.0,Shela,Furnished,Ready To Move,38000000.0,14074.07
4,2358.0,Ambli,Furnished,Ready To Move,29500000.0,12510.6
4,3230.0,Ambli,Furnished,Ready To Move,35500000.0,10990.71
4,2678.0,Shilaj,Semi-Furnished,Under Construction,31600000.0,11799.85
4,1938.0,Vastrapur,Furnished,Ready To Move,27000000.0,13931.89
4,2542.0,Hebatpur,Furnished,Under Construction,32700000.0,12863.89
4,2261.0,Sindhu Bhavan Marg,Furnished,Ready To Move,31700000.0,14020.34
4,4260.0,Bodakdev,Furnished,Under Construction,37900000.0,8896.71
4,2200.0,Thaltej,Furnished,Ready To Move,36000000.0,16363.64
4,2236.0,Shilaj,Semi-Furnished,Ready To Move,31000000.0,13864.04
5,3200.0,Shilaj,Furnished,Ready To Move,42500000.0,13281.25
4,4305.0,Thaltej,Furnished,Ready To Move,41500000.0,9639.95
4,1910.0,Thaltej,Furnished,Under Construction,26000000.0,13612.57
4,3500.0,Satellite,Furnished,Ready To Move,27500000.0,7857.14
4,1675.0,Ambli,Semi-Furnished,Ready To Move,28000000.0,16716.42
4,2362.0,Shilaj,Furnished,Ready To Move,32600000.0,13801.86
4,2050.0,Ambli,Furnished,Ready To Move,35000000.0,17073.17
4,2695.0,Satellite,Furnished,Under Construction,36700000.0,13617.81
5,2840.0,Sg Highway,Furnished,Ready To Move,37000000.0,13028.17
4,1950.0,Jodhpur,Furnished,Ready To Move,27200000.0,13948.72
4,2589.0,Shela,Furnished,Ready To Move,28900000.0,11162.61
4,2326.0,Bopal,Furnished,Under Construction,28700000.0,12338.78
4,2237.0,Bodakdev,Furnished,Under Construction,35600000.0,15914.17
4,2532.0,Bopal,Furnished,Under Construction,27200000.0,10742.5
4,2500.0,Sg Highway,Furnished,Ready To Move,31500000.0,12600.0
4,2235.0,Ambli,Semi-Furnished,Ready To Move,35000000.0,15659.96
4,2170.0,Thaltej,Furnished,Ready To Move,37000000.0,17050.69
3,4942.0,Shela,Unfurnished,Under Construction,32100000.0,6495.35
4,2327.0,Ambli,Furnished,Under Construction,28700000.0,12333.48
4,3380.0,Bodakdev,Unfurnished,Under Construction,26200000.0,7751.48
4,2354.0,Ambli,Furnished,Ready To Move,29500000.0,12531.86
4,2326.0,Ambli,Furnished,Under Construction,29100000.0,12510.75
5,4508.0,Shela,Furnished,Ready To Move,29300000.0,6499.56
4,2435.0,Chharodi,Unfurnished,Under Construction,28100000.0,11540.04
4,2073.0,Satellite,Furnished,Under Construction,28200000.0,13603.47
4,2630.0,Ambli,Furnished,Under Construction,35200000.0,13384.03
4,1920.0,Drive In,Furnished,Under Construction,26200000.0,13645.83
4,4230.0,Ambli,Furnished,Under Construction,27000000.0,6382.98
4,2473.0,Shahibag,Unfurnished,Ready To Move,38500000.0,15568.14
4,4260.0,Bodakdev,Furnished,Under Construction,38000000.0,8920.19
4,2300.0,Bodakdev,Furnished,Ready To Move,39500000.0,17173.91
4,3600.0,Thaltej,Furnished,Ready To Move,32500000.0,9027.78
4,2562.0,Bopal,Furnished,Under Construction,26500000.0,10343.48
4,2122.0,Shela,Unfurnished,Ready To Move,27500000.0,12959.47
4,3829.0,Shela,Unfurnished,Under Construction,43100000.0,11256.2
5,3008.0,Bopal,Furnished,Ready To Move,39000000.0,12965.43
4,3885.0,Satellite,Furnished,Ready To Move,29900000.0,7696.27
4,2148.0,Thaltej,Furnished,Ready To Move,29300000.0,13640.6
4,3879.0,Ambawadi,Furnished,Under Construction,29200000.0,7527.71
4,2300.0,Thaltej,Furnished,Ready To Move,32500000.0,14130.43
4,3540.0,Shela,Unfurnished,Ready To Move,27900000.0,7881.36
4,2540.0,Ambli,Furnished,Under Construction,39400000.0,15511.81
5,2923.0,Shela,Furnished,Under Construction,30200000.0,10331.85
4,2800.0,Thaltej,Furnished,Ready To Move,40000000.0,14285.71
4,2685.0,Ambli,Furnished,Ready To Move,36000000.0,13407.82
4,2000.0,Thaltej,Furnished,Ready To Move,31500000.0,15750.0
4,2300.0,Ambli,Furnished,Ready To Move,36000000.0,15652.17
4,1945.0,Shela,Furnished,Ready To Move,28000000.0,14395.89
4,2992.0,Ambli,Semi-Furnished,Ready To Move,27500000.0,9191.18
4,2610.0,Thaltej,Semi-Furnished,Under Construction,31500000.0,12068.97
4,2466.0,Bodakdev,Furnished,Ready To Move,34400000.0,13949.72
4,2685.0,Ambli,Furnished,Ready To Move,31000000.0,11545.62
4,2104.0,Bhadaj,Furnished,Under Construction,26200000.0,12452.47
4,4250.0,Thaltej,Furnished,Under Construction,31800000.0,7482.35
3,2260.0,Ambli,Unfurnished,Ready To Move,27500000.0,12168.14
4,2115.0,Navrangpura,Furnished,Ready To Move,28000000.0,13238.77
4,2226.0,Bodakdev,Furnished,Under Construction,34500000.0,15498.65
4,2330.0,Thaltej,Furnished,Under Construction,31800000.0,13648.07
4,3900.0,Bopal,Furnished,Ready To Move,42500000.0,10897.44
4,1975.0,Ambli,Furnished,Ready To Move,41600000.0,21063.29
4,2350.0,Bodakdev,Furnished,Under Construction,38200000.0,16255.32
5,4508.0,Shela,Furnished,Ready To Move,37500000.0,8318.54
4,2532.0,Bopal,Furnished,Under Construction,27100000.0,10703.0
4,1600.0,Ambli,Furnished,Ready To Move,30000000.0,18750.0
4,2135.0,Ambli,Semi-Furnished,Ready To Move,35000000.0,16393.44
4,5837.0,Shela,Unfurnished,Under Construction,37900000.0,6493.06
4,2268.0,Bodakdev,Furnished,Under Construction,35600000.0,15696.65
4,3380.0,Bodakdev,Unfurnished,Under Construction,26600000.0,7869.82
4,2200.0,Bodakdev,Furnished,Under Construction,33700000.0,15318.18
4,3234.0,Ambli,Furnished,Under Construction,44100000.0,13636.36
5,6156.0,Gota,Furnished,Under Construction,29000000.0,4710.85
4,1989.0,Shela,Furnished,Ready To Move,28500000.0,14328.81
4,2434.0,Chharodi,Unfurnished,Under Construction,28100000.0,11544.78
5,2782.0,Shela,Furnished,Under Construction,28200000.0,10136.59
4,2450.0,Bodakdev,Furnished,Under Construction,36600000.0,14938.78
4,3412.0,Shela,Furnished,Ready To Move,32500000.0,9525.21
4,4716.0,Shilaj,Furnished,Under Construction,34800000.0,7379.13
4,2000.0,Thaltej,Furnished,Ready To Move,29900000.0,14950.0
4,4500.0,Satellite,Furnished,Ready To Move,38200000.0,8488.89
4,2558.0,Ambli,Furnished,Under Construction,36700000.0,14347.15
4,2136.0,Satellite,Furnished,Under Construction,31000000.0,14513.11
5,4729.0,Shilaj,Furnished,Ready To Move,42900000.0,9071.69
4,2140.0,Thaltej,Furnished,Ready To Move,35100000.0,16401.87
5,2704.0,Shela,Furnished,Ready To Move,30600000.0,11316.57
5,4508.0,Shela,Furnished,Ready To Move,34000000.0,7542.15
5,4508.0,Shela,Furnished,Ready To Move,29700000.0,6588.29
4,2267.0,Ambli,Furnished,Ready To Move,30900000.0,13630.35
4,3700.0,Thaltej,Furnished,Ready To Move,40000000.0,10810.81
4,2400.0,Ambli,Furnished,Ready To Move,31500000.0,13125.0
4,2586.0,Ambli,Furnished,Ready To Move,41600000.0,16086.62
4,2210.0,Thaltej,Semi-Furnished,Ready To Move,30000000.0,13574.66
4,2070.0,Thaltej,Furnished,Ready To Move,38000000.0,18357.49
4,2050.0,Ambli,Furnished,Under Construction,31500000.0,15365.85
4,4400.0,Vastrapur,Furnished,Ready To Move,40000000.0,9090.91
4,2628.0,Ambli,Furnished,Under Construction,37200000.0,14155.25
4,2380.0,Sindhu Bhavan Marg,Furnished,Ready To Move,29700000.0,12478.99
4,2750.0,Bhadaj,Furnished,Under Construction,29200000.0,10618.18
4,5100.0,Hebatpur,Furnished,Under Construction,33100000.0,6490.2
4,4941.0,Ambli,Furnished,Under Construction,43900000.0,8884.84
4,3200.0,Thaltej,Furnished,Under Construction,43000000.0,13437.5
4,3700.0,Iim,Furnished,Under Construction,33300000.0,9000.0
4,2350.0,Bodakdev,Unfurnished,Under Construction,39600000.0,16851.06
4,2000.0,Thaltej,Furnished,Ready To Move,31000000.0,15500.0
4,2028.0,Gulmohar,Furnished,Under Construction,27300000.0,13461.54
4,3360.0,Satellite,Furnished,Ready To Move,30000000.0,8928.57
4,3700.0,Satellite,Furnished,Ready To Move,31500000.0,8513.51
4,1921.0,Drive In,Furnished,Under Construction,26100000.0,13586.67
4,2940.0,Bodakdev,Furnished,Under Construction,38900000.0,13231.29
3,2510.0,Thaltej,Furnished,Ready To Move,32500000.0,12948.21
4,2350.0,Bodakdev,Furnished,Under Construction,40500000.0,17234.04
4,3200.0,Sindhu Bhavan Marg,Furnished,Ready To Move,43000000.0,13437.5
4,5883.0,Shela,Unfurnished,Under Construction,38200000.0,6493.29
4,1767.0,Bodakdev,Furnished,Under Construction,28100000.0,15902.66
4,3380.0,Bodakdev,Unfurnished,Under Construction,26800000.0,7928.99
4,2035.0,Ambli,Furnished,Under Construction,37000000.0,18181.82
5,6156.0,Sg Highway,Furnished,Under Construction,29000000.0,4710.85
4,2397.0,Chharodi,Unfurnished,Under Construction,26500000.0,11055.49
4,1707.0,Thaltej,Furnished,Ready To Move,35500000.0,20796.72
4,2343.0,Bodakdev,Furnished,Under Construction,35300000.0,15066.15
4,4287.0,Ambli,Furnished,Ready To Move,29100000.0,6787.96
4,2200.0,Thaltej,Furnished,Ready To Move,31000000.0,14090.91
4,4651.0,Ambli,Furnished,Under Construction,42100000.0,9051.82
4,4825.0,Bodakdev,Furnished,Under Construction,37600000.0,7792.75
4,2829.0,Bodakdev,Furnished,Ready To Move,42100000.0,14881.58
4,1925.0,Prahlad Nagar,Furnished,Ready To Move,28500000.0,14805.19
5,2710.0,Hebatpur,Furnished,Under Construction,32000000.0,11808.12
4,1707.0,Thaltej,Furnished,Ready To Move,27000000.0,15817.22
4,2318.0,Ambli,Furnished,Ready To Move,31600000.0,13632.44
4,2320.0,Thaltej,Furnished,Ready To Move,36000000.0,15517.24
4,3724.0,Ambawadi,Furnished,Under Construction,28500000.0,7653.06
4,2482.0,Bodakdev,Furnished,Under Construction,36300000.0,14625.3
4,2210.0,Thaltej,Furnished,Ready To Move,35000000.0,15837.1
4,1650.0,Thaltej,Furnished,Ready To Move,29000000.0,17575.76
4,2400.0,Satellite,Unfurnished,Ready To Move,27800000.0,11583.33
3,2970.0,Ambli,Furnished,Ready To Move,30000000.0,10101.01
4,6014.0,Thaltej,Furnished,Under Construction,43000000.0,7149.98
4,2018.0,Thaltej,Furnished,Ready To Move,26100000.0,12933.6
4,2815.0,Bodakdev,Furnished,Ready To Move,39300000.0,13960.92
4,2400.0,Thaltej,Furnished,Ready To Move,28300000.0,11791.67
4,4800.0,Hebatpur,Furnished,Under Construction,31200000.0,6500.0
4,4651.0,Ambli,Furnished,Under Construction,41300000.0,8879.81
4,3665.0,Bodakdev,Furnished,Ready To Move,30000000.0,8185.54
4,1700.0,Ambli,Furnished,Ready To Move,28500000.0,16764.71
4,2098.0,Ambawadi,Furnished,Under Construction,29900000.0,14251.67
4,2321.0,Ambli,Furnished,Under Construction,36200000.0,15596.73
4,3700.0,Ambli,Furnished,Ready To Move,31400000.0,8486.49
3,1800.0,Ambli,Semi-Furnished,Ready To Move,29000000.0,16111.11
4,1976.0,Vastrapur,Furnished,Under Construction,26900000.0,13613.36
4,3023.0,Ambli,Furnished,Under Construction,39500000.0,13066.49
4,3618.0,Thaltej,Furnished,Ready To Move,38000000.0,10503.04
5,3500.0,Thaltej,Furnished,Ready To Move,32100000.0,9171.43
4,2350.0,Ambli,Furnished,Ready To Move,37500000.0,15957.45
4,1870.0,Ambli,Furnished,Under Construction,28000000.0,14973.26
4,3380.0,Bodakdev,Unfurnished,Under Construction,27000000.0,7988.17
5,3411.0,Gota,Furnished,Under Construction,41000000.0,12019.94
4,1903.0,Ambli,Furnished,Under Construction,34600000.0,18181.82
4,2244.0,Navrangpura,Furnished,Under Construction,28400000.0,12655.97
5,6156.0,Vaishnodevi,Furnished,Under Construction,29000000.0,4710.85
4,2431.0,Chharodi,Unfurnished,Under Construction,28100000.0,11559.03
4,2488.0,Bodakdev,Furnished,Under Construction,37500000.0,15072.35
4,4287.0,Ambli,Furnished,Ready To Move,28300000.0,6601.35
5,4508.0,Shela,Furnished,Ready To Move,34100000.0,7564.33
4,2600.0,Thaltej,Furnished,Under Construction,34000000.0,13076.92
4,4735.0,Ambli,Furnished,Under Construction,44300000.0,9355.86
4,2154.0,Ambli,Semi-Furnished,Ready To Move,35000000.0,16248.84
4,2430.0,Hebatpur,Furnished,Under Construction,28000000.0,11522.63
4,2232.0,Thaltej,Furnished,Ready To Move,26700000.0,11962.37
4,4722.0,Shela,Furnished,Under Construction,27800000.0,5887.34
4,3885.0,Satellite,Furnished,Ready To Move,31100000.0,8005.15
4,2148.0,Thaltej,Furnished,Ready To Move,28500000.0,13268.16
4,2083.0,Drive In,Furnished,Under Construction,26900000.0,12914.07
4,2261.0,Sindhu Bhavan Marg,Furnished,Ready To Move,33700000.0,14904.91
4,2480.0,Shela,Semi-Furnished,Ready To Move,41000000.0,16532.26
5,3277.0,Drive In,Furnished,Under Construction,41700000.0,12725.05
4,3492.0,Drive In,Furnished,Under Construction,26100000.0,7474.23
4,2268.0,Ambli,Furnished,Ready To Move,37500000.0,16534.39
4,2412.0,Thaltej,Furnished,Ready To Move,40000000.0,16583.75
4,2350.0,Bodakdev,Furnished,Under Construction,38900000.0,16553.19
4,3384.0,Ambli,Furnished,Under Construction,28700000.0,8481.09
4,2220.0,Ambawadi,Furnished,Under Construction,34000000.0,15315.32
4,2760.0,Hebatpur,Furnished,Under Construction,36800000.0,13333.33
4,2325.0,Ambli,Furnished,Under Construction,35000000.0,15053.76
4,3700.0,Ambli,Furnished,Ready To Move,31500000.0,8513.51
4,2769.0,Bodakdev,Furnished,Under Construction,36600000.0,13217.77
4,2970.0,Ambli,Furnished,Ready To Move,28500000.0,9595.96
4,3172.0,Sindhu Bhavan Marg,Furnished,Ready To Move,41100000.0,12957.12
4,2585.0,Ambli,Furnished,Under Construction,37600000.0,14545.45
4,3380.0,Bodakdev,Unfurnished,Under Construction,27200000.0,8047.34
5,3384.0,Vaishnodevi,Furnished,Under Construction,29700000.0,8776.6
4,2035.0,Vaishnodevi,Furnished,Under Construction,30000000.0,14742.01
4,2148.0,Navrangpura,Furnished,Under Construction,27300000.0,12709.5
4,2270.0,Ambli,Furnished,Ready To Move,30000000.0,13215.86
4,2619.0,Hebatpur,Furnished,Under Construction,29900000.0,11416.57
4,3108.0,Ambli,Unfurnished,Under Construction,45000000.0,14478.76
4,3677.0,Thaltej,Furnished,Ready To Move,28000000.0,7614.9
4,3800.0,Prahlad Nagar,Furnished,Ready To Move,30000000.0,7894.74
4,2220.0,Thaltej,Semi-Furnished,Ready To Move,37000000.0,16666.67
4,2020.0,Satellite,Furnished,Ready To Move,30300000.0,15000.0
4,1631.0,Bopal,Furnished,Ready To Move,26000000.0,15941.14
4,1565.0,Thaltej,Furnished,Ready To Move,27500000.0,17571.88
4,2340.0,Ambli,Furnished,Ready To Move,36000000.0,15384.62
4,4900.0,Satellite,Furnished,Under Construction,36800000.0,7510.2
4,2250.0,Satellite,Furnished,Ready To Move,28100000.0,12488.89
4,2400.0,Bodakdev,Furnished,Ready To Move,31700000.0,13208.33
4,1970.0,Sindhu Bhavan Marg,Furnished,Ready To Move,27000000.0,13705.58
5,3705.0,Makarba,Unfurnished,Under Construction,30800000.0,8313.09
4,3492.0,Drive In,Furnished,Under Construction,26200000.0,7502.86
4,3906.0,Thaltej,Furnished,Ready To Move,28100000.0,7194.06
4,2125.0,Bodakdev,Furnished,Ready To Move,28500000.0,13411.76
4,2302.0,Hebatpur,Furnished,Under Construction,27200000.0,11815.81
4,4400.0,Navrangpura,Furnished,Ready To Move,30000000.0,6818.18
4,2900.0,Bodakdev,Furnished,Ready To Move,42100000.0,14517.24
4,2267.0,Prahlad Nagar,Furnished,Under Construction,36400000.0,16056.46
4,2408.0,Thaltej,Furnished,Under Construction,32800000.0,13621.26
4,3211.0,Ambli,Furnished,Under Construction,41900000.0,13048.89
5,4610.0,Bopal,Furnished,Under Construction,30000000.0,6507.59
4,2088.0,Shilaj,Furnished,Under Construction,27900000.0,13362.07
4,2692.0,Satellite,Furnished,Ready To Move,33000000.0,12258.54
4,3380.0,Bodakdev,Unfurnished,Under Construction,27400000.0,8106.51
4,2453.0,Ambli,Furnished,Under Construction,28700000.0,11699.96
4,2000.0,Ambli,Furnished,Ready To Move,27200000.0,13600.0
4,2105.0,Vaishnodevi,Furnished,Under Construction,27000000.0,12826.6
4,3700.0,Sg Highway,Semi-Furnished,Ready To Move,31100000.0,8405.41
4,2657.0,Ambli,Furnished,Under Construction,39000000.0,14678.21
3,3600.0,Bodakdev,Furnished,Ready To Move,40000000.0,11111.11
4,3175.0,Bopal,Furnished,Ready To Move,32500000.0,10236.22
4,2137.0,Satellite,Furnished,Under Construction,30300000.0,14178.76
4,3091.0,Thaltej,Furnished,Ready To Move,39300000.0,12714.33
3,1605.0,Ambli,Furnished,Ready To Move,26500000.0,16510.9
4,3770.0,Satellite,Furnished,Under Construction,28200000.0,7480.11
4,4500.0,Satellite,Furnished,Ready To Move,31500000.0,7000.0
5,2480.0,Shela,Furnished,Ready To Move,37000000.0,14919.35
4,2080.0,Thaltej,Furnished,Ready To Move,27100000.0,13028.85
4,4000.0,Sindhu Bhavan Marg,Furnished,Ready To Move,32000000.0,8000.0
4,2112.0,Sola,Furnished,Ready To Move,37500000.0,17755.68
4,2000.0,Thaltej,Furnished,Ready To Move,27800000.0,13900.0
4,2560.0,Ellisbridge,Furnished,Ready To Move,37500000.0,14648.44
5,2500.0,Shela,Furnished,Ready To Move,39000000.0,15600.0
4,2339.0,Thaltej,Furnished,Ready To Move,34000000.0,14536.13
4,5325.0,Thaltej,Furnished,Ready To Move,45000000.0,8450.7
4,2088.0,Thaltej,Furnished,Under Construction,30600000.0,14655.17
4,3400.0,Bhadaj,Furnished,Ready To Move,27500000.0,8088.24
4,3380.0,Bodakdev,Unfurnished,Under Construction,27800000.0,8224.85
4,1861.0,Ambli,Furnished,Under Construction,26300000.0,14132.19
4,2035.0,Iim,Furnished,Under Construction,32500000.0,15970.52
5,2480.0,Shela,Furnished,Ready To Move,38500000.0,15524.19
4,1461.0,Thaltej,Furnished,Under Construction,26100000.0,17864.48
4,5550.0,Ambli,Furnished,Under Construction,44800000.0,8072.07
4,2035.0,Shahibag,Furnished,Ready To Move,35100000.0,17248.16
4,3727.0,Shilaj,Furnished,Ready To Move,26800000.0,7190.77
4,2700.0,Bodakdev,Furnished,Ready To Move,27000000.0,10000.0
4,2206.0,Thaltej,Furnished,Ready To Move,27000000.0,12239.35
5,2479.0,Shela,Furnished,Ready To Move,29300000.0,11819.28
4,2170.0,Shilaj,Furnished,Ready To Move,28200000.0,12995.39
4,2500.0,Bodakdev,Furnished,Ready To Move,42500000.0,17000.0
4,1960.0,Bodakdev,Furnished,Under Construction,26300000.0,13418.37
4,1904.0,Bodakdev,Semi-Furnished,Ready To Move,30000000.0,15756.3
4,4188.0,Bodakdev,Furnished,Ready To Move,33900000.0,8094.56
4,1650.0,Thaltej,Furnished,Ready To Move,35500000.0,21515.15
4,2327.0,Ambli,Furnished,Under Construction,27900000.0,11989.69
4,2057.0,Navrangpura,Furnished,Under Construction,28100000.0,13660.67
4,2700.0,Bodakdev,Furnished,Ready To Move,45000000.0,16666.67
4,2148.0,Thaltej,Furnished,Under Construction,29200000.0,13594.04
4,2538.0,Thaltej,Furnished,Ready To Move,28500000.0,11229.31
5,2772.0,Shela,Furnished,Ready To Move,29300000.0,10569.99
4,2860.0,Ambli,Furnished,Under Construction,39000000.0,13636.36
4,2800.0,Satellite,Furnished,Ready To Move,27000000.0,9642.86
4,3380.0,Bodakdev,Unfurnished,Under Construction,28000000.0,8284.02
4,2488.0,Bodakdev,Furnished,Under Construction,40200000.0,16157.56
4,4464.0,Shilaj,Furnished,Under Construction,31200000.0,6989.25
5,4508.0,Shela,Furnished,Ready To Move,38500000.0,8540.37
4,2444.0,Sindhu Bhavan Marg,Furnished,Under Construction,35500000.0,14525.37
4,4260.0,Bodakdev,Furnished,Under Construction,36600000.0,8591.55
4,4000.0,Thaltej,Furnished,Ready To Move,32000000.0,8000.0
5,4500.0,Thaltej,Furnished,Ready To Move,42500000.0,9444.44
4,2124.0,Shela,Furnished,Ready To Move,28000000.0,13182.67
4,3538.0,Shela,Furnished,Ready To Move,26600000.0,7518.37
4,4760.0,Bodakdev,Furnished,Ready To Move,36600000.0,7689.08
4,2540.0,Ambli,Furnished,Under Construction,37200000.0,14645.67
5,2779.0,Shela,Furnished,Ready To Move,38000000.0,13673.98
5,2280.0,Thaltej,Furnished,Ready To Move,45000000.0,19736.84
4,3280.0,Sindhu Bhavan Marg,Furnished,Ready To Move,29000000.0,8841.46
5,2991.0,Bopal,Furnished,Ready To Move,30000000.0,10030.09
4,4760.0,Bodakdev,Furnished,Ready To Move,38000000.0,7983.19
4,2238.0,Sumeru,Furnished,Under Construction,34600000.0,15460.23
4,2520.0,Bodakdev,Furnished,Ready To Move,27000000.0,10714.29
4,2610.0,Bodakdev,Furnished,Ready To Move,38000000.0,14559.39
4,3308.0,Thaltej,Furnished,Under Construction,43000000.0,12998.79
5,4032.0,Hebatpur,Unfurnished,Under Construction,47200000.0,11706.35
4,3805.0,Sg Highway,Unfurnished,Under Construction,60000000.0,15768.73
5,4796.0,Chharodi,Unfurnished,Under Construction,55200000.0,11509.59
5,5369.0,Bopal,Unfurnished,Under Construction,47400000.0,8828.46
5,3685.0,Ambli,Furnished,Under Construction,56900000.0,15440.98
5,6750.0,Ambli,Furnished,Under Construction,64100000.0,9496.3
6,4638.0,Ambli,Furnished,Under Construction,83500000.0,18003.45
4,3382.0,Ambli,Furnished,Under Construction,58200000.0,17208.75
5,3654.0,Thaltej,Furnished,Under Construction,53100000.0,14532.02
5,5995.0,Ambli,Furnished,Ready To Move,66000000.0,11009.17
5,9340.0,Shela,Furnished,Under Construction,56000000.0,5995.72
4,2727.0,Thaltej,Furnished,Ready To Move,50000000.0,18335.17
5,4310.0,Ambli,Furnished,Under Construction,76000000.0,17633.41
5,4300.0,Bodakdev,Furnished,Under Construction,59800000.0,13906.98
4,2565.0,Prahlad Nagar,Furnished,Ready To Move,57500000.0,22417.15
4,3654.0,Thaltej,Furnished,Under Construction,53100000.0,14532.02
4,3512.0,Ambli,Furnished,Under Construction,61500000.0,17511.39
5,5375.0,Bodakdev,Unfurnished,Under Construction,46900000.0,8725.58
5,3410.0,Bodakdev,Furnished,Under Construction,48000000.0,14076.25
5,3500.0,Bodakdev,Furnished,Under Construction,57200000.0,16342.86
5,3848.0,Shilaj,Furnished,Under Construction,45500000.0,11824.32
5,3277.0,Vastrapur,Furnished,Under Construction,45500000.0,13884.65
5,6690.0,Ambli,Semi-Furnished,Under Construction,63500000.0,9491.78
4,2350.0,Bodakdev,Furnished,Under Construction,48600000.0,20680.85
5,4350.0,Ambli,Furnished,Under Construction,76200000.0,17517.24
5,4015.0,Bodakdev,Furnished,Under Construction,65700000.0,16363.64
4,5225.0,Ambli,Furnished,Under Construction,52700000.0,10086.12
4,2842.0,Bodakdev,Furnished,Under Construction,52400000.0,18437.72
4,3562.0,Ambli,Furnished,Under Construction,61500000.0,17265.58
4,3335.0,Bodakdev,Furnished,Under Construction,54600000.0,16371.81
5,8000.0,Ambli,Furnished,Under Construction,72000000.0,9000.0
5,3345.0,Bodakdev,Furnished,Under Construction,51500000.0,15396.11
